Date,competition,home_team,home_goals,home_points,away_team,away_goals,away_points,home_prob,draw_prob,away_prob,home_elo,away_elo
2019-07-14,GAA Football All-Ireland Senior Championship,kerry,1,22,mayo,0,15,0.4619755875963231,0.11875,0.4192744124036769,1732,1715
2019-07-20,GAA Football All-Ireland Senior Championship,cork,2,12,tyrone,2,15,0.14736412821239575,0,0.8526358717876042,1477,1782
2019-07-20,GAA Football All-Ireland Senior Championship,dublin,2,26,roscommon,0,14,0.8072351396724634,0.07142857142857142,0.12133628889896514,1883,1554
2019-07-21,GAA Football All-Ireland Senior Championship,mayo,2,17,meath,0,14,0.5710555554910366,0.061855670103092786,0.36708877440587057,1691,1614
2019-07-21,GAA Football All-Ireland Senior Championship,kerry,1,20,donegal,1,20,0.5239046949181887,0.07692307692307693,0.3991722281587343,1756,1708
2019-08-03,GAA Football All-Ireland Senior Championship,mayo,1,14,donegal,1,10,0.44007512208832456,0.11875,0.4411748779116755,1710,1710
2019-08-03,GAA Football All-Ireland Senior Championship,meath,1,13,kerry,2,18,0.2595524071156699,0.09615384615384616,0.6442937467304839,1596,1754
2019-08-04,GAA Football All-Ireland Senior Championship,cork,3,9,roscommon,4,9,0.37713249590915165,0.04819277108433735,0.574674733006511,1472,1545
2019-08-04,GAA Football All-Ireland Senior Championship,tyrone,0,13,dublin,1,16,0.2993060993181568,0.15584415584415584,0.5448497448376873,1788,1892
2019-08-10,GAA Football All-Ireland Senior Championship,dublin,3,14,mayo,1,10,0.7353327784323684,0,0.26466722156763156,1907,1729
2019-08-11,GAA Football All-Ireland Senior Championship,kerry,1,18,tyrone,1,18,0.4331896739358247,0.11875,0.44806032606417534,1767,1773
2019-09-01,GAA Football All-Ireland Senior Championship,dublin,1,16,kerry,1,16,0.619640047074055,0.12307692307692308,0.25728302984902196,1920,1767
2019-09-14,GAA Football All-Ireland Senior Championship,dublin,1,18,kerry,0,15,0.6064785619257997,0.12307692307692308,0.27044451499727723,1914,1773
2020-01-25,Allianz Football League Roinn 1,donegal,0,19,mayo,2,13,0.42418420555967684,0.08771929824561403,0.4880964961947092,1691,1716
2020-01-25,Allianz Football League Roinn 1,dublin,1,19,kerry,1,19,0.6335472704329029,0.12307692307692308,0.24337580649017398,1927,1760
2020-01-25,Allianz Football League Roinn 2,armagh,2,18,cavan,1,8,0.5286306048630066,0.07692307692307693,0.39444631821391646,1573,1522
2020-01-25,Allianz Football League Roinn 3,derry,2,11,leitrim,1,14,0.5217795586063387,0.07692307692307693,0.4012973644705844,1496,1451
2020-01-25,Allianz Football League Roinn 3,cork,0,20,offaly,0,13,0.5306156009099461,0.07692307692307693,0.39246132216697693,1458,1405
2020-01-25,Allianz Football League Roinn 4,waterford,0,10,limerick,1,10,0.42277979943400024,0.11875,0.45847020056599974,1299,1313
2020-01-25,Allianz Football League Roinn 4,carlow,0,11,wicklow,0,9,0.6209613798167789,0.12307692307692308,0.255961697106298,1441,1287
2020-01-26,Allianz Football League Roinn 1,tyrone,1,14,meath,1,9,0.7490537448984425,0,0.25094625510155755,1772,1582
2020-01-26,Allianz Football League Roinn 1,galway,1,14,monaghan,0,16,0.5477876742293429,0.061855670103092786,0.3903566556675643,1663,1604
2020-01-26,Allianz Football League Roinn 2,westmeath,2,9,clare,1,11,0.5205003018405552,0.07692307692307693,0.40257662123636795,1547,1503
2020-01-26,Allianz Football League Roinn 2,roscommon,2,14,laois,2,14,0.4541599356996733,0.11875,0.42709006430032675,1559,1549
2020-01-26,Allianz Football League Roinn 2,kildare,2,12,fermanagh,0,14,0.5229298080345065,0.07692307692307693,0.40014711504241657,1536,1490
2020-01-26,Allianz Football League Roinn 3,longford,0,16,louth,1,10,0.5564263763692581,0.061855670103092786,0.3817179535276491,1469,1404
2020-01-26,Allianz Football League Roinn 3,tipperary,0,10,down,0,10,0.3065284421055763,0.15584415584415584,0.5376274020502679,1387,1484
2020-01-26,Allianz Football League Roinn 4,antrim,3,10,wexford,0,13,0.6031672773411665,0.07792207792207792,0.3189106447367556,1393,1283
2020-01-26,Allianz Football League Roinn 4,london,0,11,sligo,5,9,0.35887721314769544,0.04819277108433735,0.5929300157679672,1210,1297
2020-02-01,Allianz Football League Roinn 1,mayo,0,8,dublin,1,11,0.22346341761766234,0.04878048780487805,0.7277560945774596,1715,1920
2020-02-01,Allianz Football League Roinn 1,kerry,1,15,galway,2,11,0.5784900278495515,0.07792207792207792,0.34358789422837055,1767,1676
2020-02-01,Allianz Football League Roinn 2,laois,0,16,armagh,0,10,0.39439557712577955,0.08771929824561403,0.5178851246286064,1549,1597
2020-02-01,Allianz Football League Roinn 2,cavan,1,17,westmeath,1,13,0.38986684759299184,0.04819277108433735,0.5619403813226709,1498,1561
2020-02-01,Allianz Football League Roinn 3,down,0,14,derry,0,12,0.4226988181265598,0.11875,0.45855118187344013,1480,1494
2020-02-01,Allianz Football League Roinn 4,wexford,2,10,carlow,1,6,0.24639322062135605,0.04878048780487805,0.704826291573766,1268,1451
2020-02-02,Allianz Football League Roinn 1,monaghan,1,12,tyrone,0,11,0.2371682202896597,0.04878048780487805,0.7140512919054622,1591,1782
2020-02-02,Allianz Football League Roinn 1,meath,0,7,donegal,3,8,0.2817923983659562,0.15584415584415584,0.562363445789888,1572,1692
2020-02-02,Allianz Football League Roinn 2,clare,0,11,kildare,0,10,0.3891165751392547,0.04819277108433735,0.5626906537764079,1489,1553
2020-02-02,Allianz Football League Roinn 2,fermanagh,0,13,roscommon,0,12,0.3610338246729091,0.04819277108433735,0.5907734042427535,1473,1559
2020-02-02,Allianz Football League Roinn 3,leitrim,0,9,cork,1,15,0.4246852706566936,0.08771929824561403,0.4875954310976924,1452,1476
2020-02-02,Allianz Football League Roinn 3,louth,1,7,tipperary,0,11,0.43879672581426754,0.11875,0.44245327418573244,1389,1391
2020-02-02,Allianz Football League Roinn 3,offaly,0,10,longford,0,10,0.3068819636683817,0.15584415584415584,0.5372738804874624,1387,1484
2020-02-02,Allianz Football League Roinn 4,limerick,0,8,london,0,7,0.6070656338418134,0.12307692307692308,0.2698574430812634,1330,1189
2020-02-02,Allianz Football League Roinn 4,sligo,0,15,antrim,0,14,0.31589459131429554,0.15584415584415584,0.5282612528415487,1319,1408
2020-02-02,Allianz Football League Roinn 4,wicklow,2,11,waterford,1,6,0.43501055245324394,0.11875,0.44623944754675604,1277,1281
2020-02-08,Allianz Football League Roinn 1,dublin,1,15,monaghan,1,15,0.7952145340645136,0.07142857142857142,0.13335689450691499,1930,1620
2020-02-08,Allianz Football League Roinn 2,armagh,0,16,kildare,0,10,0.5128097520756567,0.07692307692307693,0.4102671710012663,1573,1534
2020-02-08,Allianz Football League Roinn 4,waterford,0,8,wexford,2,3,0.40037229395076657,0.08771929824561403,0.5119084078036193,1258,1301
2020-02-09,Allianz Football League Roinn 1,meath,2,5,mayo,1,9,0.2690311100163313,0.09615384615384616,0.6348150438298226,1556,1705
2020-02-09,Allianz Football League Roinn 1,donegal,2,7,galway,2,8,0.5204364420723895,0.07692307692307693,0.40264048100453365,1709,1665
2020-02-09,Allianz Football League Roinn 1,tyrone,0,14,kerry,0,13,0.42340924099680594,0.08771929824561403,0.48887146075758,1754,1779
2020-02-09,Allianz Football League Roinn 2,roscommon,1,8,clare,4,0,0.5031513442315684,0.07692307692307693,0.41992557884535464,1539,1508
2020-02-09,Allianz Football League Roinn 2,westmeath,0,10,fermanagh,0,8,0.5217726441436177,0.07692307692307693,0.40130427893330534,1539,1493
2020-02-09,Allianz Football League Roinn 3,derry,0,10,tipperary,0,5,0.5622024725986399,0.061855670103092786,0.3759418572982674,1476,1407
2020-02-09,Allianz Football League Roinn 3,cork,0,16,down,1,8,0.44202056272756335,0.11875,0.43922943727243663,1499,1498
2020-02-09,Allianz Football League Roinn 3,longford,2,14,leitrim,1,9,0.5271529042365032,0.07692307692307693,0.3959240188404199,1480,1430
2020-02-09,Allianz Football League Roinn 4,carlow,0,9,limerick,1,7,0.5730383650124065,0.061855670103092786,0.3651059648845007,1418,1340
2020-02-09,Allianz Football League Roinn 4,london,0,10,antrim,0,14,0.220051332635082,0.04878048780487805,0.7311681795600399,1179,1388
2020-02-16,Allianz Football League Roinn 2,laois,1,6,cavan,3,10,0.5398299325965854,0.061855670103092786,0.3983143973003218,1573,1520
2020-02-16,Allianz Football League Roinn 3,louth,2,10,offaly,2,13,0.4331849207986014,0.08771929824561403,0.4790957809557846,1373,1391
2020-02-16,Allianz Football League Roinn 4,wicklow,1,15,sligo,1,10,0.4059404491398649,0.08771929824561403,0.5063402526145211,1300,1339
2020-02-22,Allianz Football League Roinn 1,dublin,1,15,donegal,1,14,0.787846681585941,0,0.21215331841405904,1919,1691
2020-02-22,Allianz Football League Roinn 2,fermanagh,1,11,cavan,2,11,0.3806185785820829,0.04819277108433735,0.5711886503335798,1479,1549
2020-02-22,Allianz Football League Roinn 3,tipperary,0,21,cork,3,13,0.2923279808121431,0.09615384615384616,0.6115181730340107,1391,1519
2020-02-22,Allianz Football League Roinn 3,down,2,13,longford,1,14,0.42754371216565823,0.08771929824561403,0.4847369895887277,1478,1500
2020-02-22,Allianz Football League Roinn 4,sligo,0,16,waterford,2,12,0.5654203906089909,0.061855670103092786,0.37272393928791636,1316,1244
2020-02-23,Allianz Football League Roinn 1,kerry,1,19,meath,2,13,0.7757186534107258,0,0.22428134658927423,1762,1546
2020-02-23,Allianz Football League Roinn 1,galway,2,25,tyrone,0,12,0.35725628038851603,0.04819277108433735,0.5945509485271466,1683,1771
2020-02-23,Allianz Football League Roinn 1,monaghan,2,16,mayo,0,13,0.3628075079884959,0.04819277108433735,0.5889997209271668,1630,1714
2020-02-23,Allianz Football League Roinn 2,westmeath,3,12,armagh,2,15,0.4068463211070017,0.08771929824561403,0.5054343806473842,1554,1591
2020-02-23,Allianz Football League Roinn 2,clare,1,11,laois,1,12,0.4310278936957238,0.08771929824561403,0.4812528080586622,1525,1544
2020-02-23,Allianz Football League Roinn 2,kildare,0,13,roscommon,2,11,0.4325160050174747,0.11875,0.44873399498252536,1515,1522
2020-02-23,Allianz Football League Roinn 3,derry,2,10,louth,1,9,0.6022029687683885,0.12307692307692308,0.2747201081546884,1492,1356
2020-02-23,Allianz Football League Roinn 3,leitrim,0,14,offaly,2,16,0.4438560036047082,0.11875,0.4373939963952918,1410,1408
2020-02-23,Allianz Football League Roinn 4,wexford,4,15,london,1,9,0.6107716135911685,0.12307692307692308,0.26615146333190837,1315,1170
2020-02-23,Allianz Football League Roinn 4,limerick,5,10,wicklow,1,14,0.5104359946987276,0.07692307692307693,0.41264092837819544,1359,1322
2020-02-23,Allianz Football League Roinn 4,antrim,0,11,carlow,1,8,0.4382066416046388,0.11875,0.4430433583953612,1397,1399
2020-02-29,Allianz Football League Roinn 1,tyrone,1,10,dublin,1,7,0.23134868576140244,0.04878048780487805,0.7198708264337195,1729,1926
2020-02-29,Allianz Football League Roinn 4,london,2,10,wicklow,5,9,0.2685592702045835,0.09615384615384616,0.6352868836415704,1152,1302
2020-02-29,Allianz Football League Roinn 4,wexford,1,9,sligo,2,7,0.5106197192355596,0.07692307692307693,0.4124572038413634,1333,1296
2020-03-01,Allianz Football League Roinn 1,mayo,1,13,kerry,1,14,0.36154317790702084,0.04819277108433735,0.5902640510086418,1685,1770
2020-03-01,Allianz Football League Roinn 1,donegal,2,12,monaghan,0,8,0.4938923824604934,0.07692307692307693,0.4291845406164297,1684,1660
2020-03-01,Allianz Football League Roinn 1,meath,1,12,galway,1,14,0.24182580370131823,0.04878048780487805,0.7093937084938037,1538,1725
2020-03-01,Allianz Football League Roinn 2,laois,0,10,kildare,0,15,0.5529285526121678,0.061855670103092786,0.38521577728473944,1559,1497
2020-03-01,Allianz Football League Roinn 2,roscommon,1,16,westmeath,0,12,0.42164853249480694,0.11875,0.45960146750519304,1540,1555
2020-03-01,Allianz Football League Roinn 2,cavan,0,15,clare,1,14,0.5405948366367456,0.061855670103092786,0.39754949326016165,1563,1510
2020-03-01,Allianz Football League Roinn 3,louth,1,12,leitrim,3,14,0.4000099715790578,0.08771929824561403,0.5122707301753282,1344,1387
2020-03-01,Allianz Football League Roinn 3,cork,3,13,derry,3,11,0.4942865977376022,0.07692307692307693,0.4287903253393209,1529,1504
2020-03-01,Allianz Football League Roinn 3,longford,0,9,down,0,17,0.4224727176863622,0.11875,0.45877728231363785,1482,1496
2020-03-01,Allianz Football League Roinn 4,antrim,2,21,limerick,1,12,0.46194678319626986,0.11875,0.4193032168037301,1397,1380
2020-03-01,Allianz Football League Roinn 4,waterford,2,14,carlow,2,14,0.2857920242119711,0.09615384615384616,0.6180541296341828,1264,1398
2020-03-07,Allianz Football League Roinn 2,fermanagh,0,10,armagh,3,14,0.2757742164259974,0.15584415584415584,0.5683816277298467,1464,1590
2020-10-17,Allianz Football League Roinn 1,monaghan,0,14,kerry,0,17,0.2731959599159098,0.09615384615384616,0.630650193930244,1637,1782
2020-10-17,Allianz Football League Roinn 1,dublin,1,20,meath,0,19,0.7940179758639309,0.1111111111111111,0.094870913024958,1899,1529
2020-10-17,Allianz Football League Roinn 2,westmeath,1,18,laois,0,13,0.4361986394580047,0.11875,0.4450513605419953,1532,1536
2020-10-17,Allianz Football League Roinn 2,armagh,0,15,roscommon,3,10,0.5206858947456275,0.07692307692307693,0.4023910283312955,1608,1563
2020-10-17,Allianz Football League Roinn 3,down,0,0,leitrim,0,0,0.602914739250318,0.07792207792207792,0.31916318282760403,1518,1407
2020-10-17,Allianz Football League Roinn 3,cork,5,19,louth,0,16,0.7809254967576463,0,0.21907450324235367,1545,1324
2020-10-17,Allianz Football League Roinn 3,derry,2,14,longford,0,12,0.500163295434369,0.07692307692307693,0.42291362764255414,1489,1459
2020-10-17,Allianz Football League Roinn 4,wicklow,7,11,antrim,0,7,0.29613253315961524,0.15584415584415584,0.5480233109962289,1315,1422
2020-10-17,Allianz Football League Roinn 4,carlow,2,17,sligo,2,15,0.574396986775337,0.061855670103092786,0.3637473431215702,1393,1314
2020-10-18,Allianz Football League Roinn 1,galway,0,17,mayo,23,3,0.5508469405137859,0.061855670103092786,0.3872973893831213,1734,1673
2020-10-18,Allianz Football League Roinn 1,donegal,2,17,tyrone,2,13,0.39313838061191575,0.08771929824561403,0.5191423211424703,1708,1756
2020-10-18,Allianz Football League Roinn 2,clare,1,11,fermanagh,1,9,0.5800691406201102,0.061855670103092786,0.35807518927679705,1530,1446
2020-10-18,Allianz Football League Roinn 2,kildare,1,21,cavan,0,20,0.4251709337622514,0.08771929824561403,0.4871097679921346,1520,1544
2020-10-18,Allianz Football League Roinn 3,tipperary,1,16,offaly,0,16,0.38987579429395436,0.08771929824561403,0.5224049074604317,1380,1431
2020-10-18,Allianz Football League Roinn 4,waterford,0,0,london,0,0,0.5968146515962433,0.12307692307692308,0.28010842532683367,1270,1139
2020-10-18,Allianz Football League Roinn 4,london,0,0,carlow,0,0,0.1660019615058632,0.08333333333333333,0.7506647051608034,1144,1406
2020-10-18,Allianz Football League Roinn 4,limerick,1,10,wexford,1,13,0.513042653597568,0.07692307692307693,0.4100342694793551,1354,1315
2020-10-24,Allianz Football League Roinn 1,kerry,2,18,donegal,0,10,0.5541127372813398,0.061855670103092786,0.38403159261556735,1793,1729
2020-10-24,Allianz Football League Roinn 2,kildare,0,16,westmeath,0,11,0.42150479729873475,0.11875,0.4597452027012653,1541,1556
2020-10-24,Allianz Football League Roinn 2,cavan,0,13,roscommon,1,12,0.3929744296110764,0.04819277108433735,0.5588327993045862,1524,1585
2020-10-24,Allianz Football League Roinn 2,clare,1,13,armagh,1,18,0.39866892717807634,0.08771929824561403,0.5136117745763097,1543,1587
2020-10-24,Allianz Football League Roinn 2,fermanagh,1,11,laois,3,12,0.36852288938571415,0.04819277108433735,0.5832843395299485,1433,1513
2020-10-24,Allianz Football League Roinn 4,antrim,2,14,waterford,0,13,0.5973809350173895,0.07792207792207792,0.3246969870605325,1370,1265
2020-10-24,Allianz Football League Roinn 4,sligo,1,14,limerick,1,16,0.4119149411982424,0.08771929824561403,0.5003657605561436,1300,1334
2020-10-24,Allianz Football League Roinn 4,wexford,0,10,wicklow,0,13,0.4140544037925059,0.08771929824561403,0.4982262979618801,1335,1367
2020-10-25,Allianz Football League Roinn 1,galway,0,15,dublin,2,15,0.1748139645856299,0.08333333333333333,0.7418527020810367,1652,1903
2020-10-25,Allianz Football League Roinn 1,monaghan,2,14,meath,1,17,0.5906302369682452,0.07792207792207792,0.3314476851096768,1626,1525
2020-10-25,Allianz Football League Roinn 1,mayo,1,19,tyrone,3,14,0.48874176753951964,0.07692307692307693,0.43433515553740343,1755,1734
2020-10-25,Allianz Football League Roinn 3,longford,0,0,cork,0,0,0.28079462277426825,0.15584415584415584,0.563361221381576,1438,1559
2020-10-25,Allianz Football League Roinn 3,offaly,1,10,derry,1,12,0.3046418180737466,0.15584415584415584,0.5395140260820975,1410,1510
2020-10-25,Allianz Football League Roinn 3,leitrim,0,15,tipperary,2,11,0.4548413652535781,0.11875,0.4264086347464219,1412,1401
2020-10-25,Allianz Football League Roinn 3,louth,3,14,down,0,16,0.2249040937758042,0.04878048780487805,0.7263154184193178,1310,1513
2020-10-31,Munster GAA Football Senior Championship,wexford,0,9,limerick,2,14,0.41606076676657233,0.08771929824561403,0.4962199349878136,1319,1350
2020-10-31,Ulster GAA Football Senior Championship,monaghan,1,17,cavan,2,15,0.6047895289275151,0.07792207792207792,0.3172883931504069,1622,1510
2020-11-01,Connacht GAA Football Senior Championship,leitrim,0,10,mayo,2,15,0.12170210678602493,0,0.8782978932139751,1394,1738
2020-11-01,Leinster GAA Football Senior Championship,louth,1,7,longford,1,9,0.30362864617398216,0.15584415584415584,0.540527197981862,1343,1443
2020-11-01,Leinster GAA Football Senior Championship,wexford,0,11,wicklow,2,9,0.3571818713171263,0.04819277108433735,0.5946253575985363,1295,1384
2020-11-01,Leinster GAA Football Senior Championship,offaly,3,14,carlow,0,20,0.4426261521835176,0.11875,0.4386238478164824,1398,1397
2020-11-01,Munster GAA Football Senior Championship,tipperary,2,11,clare,1,11,0.29627986097781644,0.15584415584415584,0.5478759831780278,1418,1525
2020-11-01,Ulster GAA Football Senior Championship,donegal,1,13,tyrone,1,11,0.39644248233062623,0.08771929824561403,0.5158382194237597,1705,1751
2020-11-01,Ulster GAA Football Senior Championship,derry,0,15,armagh,0,17,0.365426496963722,0.04819277108433735,0.5863807319519406,1522,1604
2020-11-07,Connacht GAA Football Senior Championship,galway,0,0,sligo,0,0,0.7887243223502144,0.1111111111111111,0.1001645665386745,1644,1285
2020-11-07,Leinster GAA Football Senior Championship,westmeath,0,11,dublin,0,22,0.10304061894461189,0,0.8969593810553881,1535,1911
2020-11-07,Munster GAA Football Senior Championship,limerick,2,11,tipperary,1,15,0.3833211144626274,0.04819277108433735,0.5684861144530353,1373,1442
2020-11-07,Ulster GAA Football Senior Championship,cavan,0,13,antrim,0,9,0.611038270243585,0.12307692307692308,0.26588480667949194,1531,1386
2020-11-08,Connacht GAA Football Senior Championship,roscommon,0,13,mayo,1,16,0.2731528544978623,0.09615384615384616,0.6306932993482914,1599,1744
2020-11-08,Leinster GAA Football Senior Championship,longford,1,14,laois,1,16,0.37601717425164793,0.04819277108433735,0.5757900546640147,1456,1530
2020-11-08,Leinster GAA Football Senior Championship,wicklow,0,7,meath,7,14,0.28844082516684083,0.09615384615384616,0.615405328679313,1398,1530
2020-11-08,Leinster GAA Football Senior Championship,kildare,0,20,offaly,0,16,0.6118728256782984,0.12307692307692308,0.2650502512447785,1561,1416
2020-11-08,Munster GAA Football Senior Championship,cork,1,12,kerry,0,13,0.1658720217947941,0.08333333333333333,0.7507946448718726,1554,1817
2020-11-08,Ulster GAA Football Senior Championship,fermanagh,0,11,down,1,15,0.38941015621373304,0.04819277108433735,0.5623970727019296,1416,1480
2020-11-14,Ulster GAA Football Senior Championship,donegal,1,22,armagh,0,13,0.599322844309578,0.07792207792207792,0.322755077768344,1725,1617
2020-11-15,Connacht GAA Football Senior Championship,galway,0,13,mayo,0,14,0.2765390241781461,0.15584415584415584,0.5676168199776981,1632,1757
2020-11-15,Leinster GAA Football Senior Championship,meath,5,9,kildare,0,15,0.4206407176427294,0.11875,0.46060928235727056,1557,1573
2020-11-15,Leinster GAA Football Senior Championship,dublin,2,23,laois,0,7,0.7958658870569211,0.1111111111111111,0.0930230018319678,1916,1543
2020-11-15,Ulster GAA Football Senior Championship,cavan,1,14,down,1,13,0.5201363100891424,0.07692307692307693,0.40294061298778067,1542,1498
2020-11-21,Leinster GAA Football Senior Championship,dublin,3,21,meath,0,9,0.7797292404966,0.1111111111111111,0.10915964839228891,1924,1582
2020-11-22,Munster GAA Football Senior Championship,cork,0,14,tipperary,0,17,0.5925987816049679,0.12307692307692308,0.284324295318109,1582,1455
2020-11-22,Ulster GAA Football Senior Championship,cavan,1,13,donegal,0,12,0.2411791948073949,0.04878048780487805,0.710040317387727,1556,1744
2020-12-05,GAA Football All-Ireland Senior Championship,cavan,0,12,dublin,1,24,0.11873203289184456,0,0.8812679671081555,1584,1933
2020-12-06,GAA Football All-Ireland Senior Championship,mayo,5,20,tipperary,3,13,0.7802260459151232,0.07142857142857142,0.14834538265630534,1767,1479
2020-12-19,GAA Football All-Ireland Senior Championship,dublin,2,14,mayo,0,15,0.6307581323332109,0.12307692307692308,0.24616494458986604,1940,1776
2021-05-15,Allianz Football League Roinn 1,kerry,4,21,galway,0,11,0.6347207492313712,0.12307692307692308,0.24220232769170572,1789,1621
2021-05-15,Allianz Football League Roinn 1,tyrone,0,16,donegal,0,18,0.46184760603452446,0.11875,0.4194023939654755,1732,1715
2021-05-15,Allianz Football League Roinn 2,mayo,2,21,down,1,11,0.7750834103841223,0.07142857142857142,0.15348801818730623,1765,1484
2021-05-15,Allianz Football League Roinn 2,cork,0,14,kildare,2,12,0.45339320935132377,0.11875,0.4278567906486762,1558,1548
2021-05-15,Allianz Football League Roinn 3,longford,0,5,derry,0,21,0.3856564840336181,0.04819277108433735,0.5661507448820446,1442,1509
2021-05-15,Allianz Football League Roinn 3,limerick,1,13,tipperary,0,14,0.29315836849111726,0.15584415584415584,0.5509974756647269,1360,1470
2021-05-15,Allianz Football League Roinn 3,fermanagh,0,15,cavan,0,14,0.24973249124060282,0.04878048780487805,0.7014870209545191,1398,1577
2021-05-15,Allianz Football League Roinn 4,louth,3,8,antrim,1,15,0.3993969996897756,0.08771929824561403,0.5128837020646103,1331,1374
2021-05-15,Allianz Football League Roinn 4,waterford,0,10,carlow,3,16,0.29078694321341547,0.09615384615384616,0.6130592106327384,1249,1379
2021-05-16,Allianz Football League Roinn 1,roscommon,0,16,dublin,1,22,0.10906551234821357,0,0.8909344876517864,1586,1951
2021-05-16,Allianz Football League Roinn 1,monaghan,1,12,armagh,1,16,0.4435841364618604,0.11875,0.43766586353813963,1601,1598
2021-05-16,Allianz Football League Roinn 2,meath,0,16,westmeath,0,15,0.5196409611831405,0.07692307692307693,0.4034359618937826,1573,1529
2021-05-16,Allianz Football League Roinn 2,clare,1,16,laois,0,12,0.41219297984064523,0.08771929824561403,0.5000877219137407,1502,1535
2021-05-16,Allianz Football League Roinn 3,wicklow,1,10,offaly,1,14,0.4116498816863979,0.08771929824561403,0.5006308200679881,1371,1405
2021-05-16,Allianz Football League Roinn 4,sligo,2,19,leitrim,0,18,0.31344609553235225,0.15584415584415584,0.530709748623492,1297,1388
2021-05-22,Allianz Football League Roinn 1,donegal,1,20,monaghan,4,11,0.6184610298114902,0.12307692307692308,0.25846204711158666,1733,1581
2021-05-22,Allianz Football League Roinn 1,armagh,2,10,tyrone,2,15,0.30748472483878886,0.15584415584415584,0.5366711193170552,1617,1714
2021-05-22,Allianz Football League Roinn 2,westmeath,2,12,mayo,0,21,0.16855412433040504,0.08333333333333333,0.7481125423362617,1515,1774
2021-05-22,Allianz Football League Roinn 2,laois,0,10,cork,2,12,0.42067682600873724,0.08771929824561403,0.49160387574564873,1511,1538
2021-05-22,Allianz Football League Roinn 3,offaly,0,16,limerick,1,11,0.5133354300994337,0.07692307692307693,0.4097414929774894,1422,1383
2021-05-22,Allianz Football League Roinn 3,tipperary,2,12,wicklow,1,12,0.5832705490692606,0.07792207792207792,0.33880737300866154,1448,1353
2021-05-22,Allianz Football League Roinn 3,derry,5,13,fermanagh,0,9,0.6054369002406778,0.07792207792207792,0.31664102183724435,1534,1421
2021-05-22,Allianz Football League Roinn 3,cavan,1,19,longford,1,13,0.6024353276932273,0.12307692307692308,0.27448774922984964,1554,1417
2021-05-22,Allianz Football League Roinn 4,wexford,0,18,waterford,2,13,0.5290526089689268,0.07692307692307693,0.39402431410799627,1281,1230
2021-05-23,Allianz Football League Roinn 1,dublin,4,9,kerry,1,18,0.6135908695927289,0.12307692307692308,0.26333220733034796,1956,1809
2021-05-23,Allianz Football League Roinn 1,galway,2,16,roscommon,1,13,0.48826935435830826,0.07692307692307693,0.4348075687186148,1601,1581
2021-05-23,Allianz Football League Roinn 2,kildare,0,13,clare,1,13,0.5163234149544175,0.07692307692307693,0.4067535081225056,1567,1526
2021-05-23,Allianz Football League Roinn 2,down,0,14,meath,2,15,0.2895825250505563,0.15584415584415584,0.554573319105288,1474,1587
2021-05-23,Allianz Football League Roinn 4,leitrim,0,10,louth,0,19,0.519009659728517,0.07692307692307693,0.4040672633484061,1360,1317
2021-05-23,Allianz Football League Roinn 4,antrim,3,13,sligo,3,12,0.5546831091589935,0.061855670103092786,0.3834612207379137,1388,1324
2021-05-29,Allianz Football League Roinn 1,armagh,1,16,donegal,1,16,0.27746357364536134,0.15584415584415584,0.5666922705104829,1603,1727
2021-05-29,Allianz Football League Roinn 1,tyrone,0,14,monaghan,0,14,0.60733161920306,0.12307692307692308,0.2695914577200169,1729,1588
2021-05-29,Allianz Football League Roinn 3,cavan,2,11,derry,1,16,0.45256240790095814,0.11875,0.4286875920990419,1567,1557
2021-05-29,Allianz Football League Roinn 3,fermanagh,1,15,longford,0,18,0.4331812449526744,0.11875,0.44806875504732563,1398,1404
2021-05-29,Allianz Football League Roinn 3,offaly,1,17,tipperary,1,12,0.42440288206565435,0.08771929824561403,0.4878778196887317,1437,1461
2021-05-29,Allianz Football League Roinn 3,wicklow,1,12,limerick,2,19,0.42041337888659197,0.08771929824561403,0.491867322867794,1340,1367
2021-05-29,Allianz Football League Roinn 4,carlow,2,12,wexford,2,11,0.601101434551114,0.12307692307692308,0.27582164237196294,1398,1263
2021-05-30,Allianz Football League Roinn 1,roscommon,1,12,kerry,2,15,0.1723338204777844,0.08333333333333333,0.7443328461888823,1561,1815
2021-05-30,Allianz Football League Roinn 1,galway,1,15,dublin,2,16,0.13053264290489638,0,0.8694673570951036,1621,1950
2021-05-30,Allianz Football League Roinn 2,mayo,3,17,meath,2,12,0.7364069854984138,0,0.26359301450158623,1781,1602
2021-05-30,Allianz Football League Roinn 2,westmeath,1,9,down,0,13,0.5267311813072477,0.07692307692307693,0.3963457417696753,1509,1459
2021-05-30,Allianz Football League Roinn 2,laois,1,8,kildare,2,18,0.3982903915329966,0.04819277108433735,0.553516837382666,1490,1547
2021-05-30,Allianz Football League Roinn 2,clare,1,18,cork,0,22,0.42353681833721235,0.11875,0.45771318166278774,1546,1560
2021-05-30,Allianz Football League Roinn 4,antrim,2,17,leitrim,1,19,0.5597820950219553,0.061855670103092786,0.3783622348749519,1402,1333
2021-05-30,Allianz Football League Roinn 4,louth,3,18,sligo,1,14,0.5048930473756464,0.07692307692307693,0.4181838757012767,1344,1311
2021-06-12,Allianz Football League Roinn 1,tyrone,1,13,kerry,6,16,0.30364769006454717,0.15584415584415584,0.540508154091297,1723,1823
2021-06-12,Allianz Football League Roinn 1,donegal,1,14,dublin,1,18,0.18967803598715718,0.08333333333333333,0.7269886306795095,1722,1955
