Date,competition,team1,team1_goals,team1_points,team2,team2_goals,team2_points,team1_score,team2_score,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,Season_Year
12/6/20,GAA Football All-Ireland Senior Championship,Mayo,5,20,Tipperary,3,13,35,22,1628.860369,1501.432501,68,32,1645.046108,1485.246761,2020
12/19/20,GAA Football All-Ireland Senior Championship,Dublin,2,14,Mayo,0,15,20,15,1773.41389,1645.046108,68,32,1784.358473,1634.101525,2020
5/15/21,Allianz Football League Roinn 1,Kerry,4,21,Galway,0,11,33,11,1600.936583,1528.550543,60,40,1625.05816,1504.428966,2021
5/15/21,Allianz Football League Roinn 1,Tyrone,0,16,Donegal,0,18,16,18,1562.895746,1583.971647,47,53,1552.673171,1594.194222,2021
5/15/21,Allianz Football League Roinn 2,Mayo,2,21,Down,1,11,27,14,1591.067683,1508.21518,62,38,1610.547943,1488.73492,2021
5/15/21,Allianz Football League Roinn 2,Cork,0,14,Kildare,2,12,14,18,1542.461118,1524.013379,53,47,1525.653914,1540.820583,2021
5/15/21,Allianz Football League Roinn 3,Longford,0,5,Derry,0,21,5,21,1483.109891,1532.642049,43,57,1459.325286,1556.426655,2021
5/15/21,Allianz Football League Roinn 3,Limerick,1,13,Tipperary,0,14,16,14,1478.140451,1491.831174,48,52,1489.488638,1480.482987,2021
5/15/21,Allianz Football League Roinn 3,Fermanagh,0,15,Cavan,0,14,15,14,1435.9965,1523.531724,38,62,1444.307607,1515.220616,2021
5/15/21,Allianz Football League Roinn 4,Louth,3,8,Antrim,1,15,17,18,1435.30746,1488.68179,42,58,1429.571684,1494.417566,2021
5/15/21,Allianz Football League Roinn 4,Waterford,0,10,Carlow,3,16,10,25,1421.695512,1465.903602,44,56,1397.955624,1489.64349,2021
5/16/21,Allianz Football League Roinn 1,Roscommon,0,16,Dublin,1,22,16,25,1525.745167,1691.238982,28,72,1513.823461,1703.160688,2021
5/16/21,Allianz Football League Roinn 1,Monaghan,1,12,Armagh,1,16,15,19,1520.005987,1548.321919,46,54,1505.408285,1562.919621,2021
5/16/21,Allianz Football League Roinn 2,Meath,0,16,Westmeath,0,15,16,15,1519.280844,1508.502887,52,48,1525.964616,1501.819115,2021
5/16/21,Allianz Football League Roinn 2,Clare,1,16,Laois,0,12,19,12,1493.589343,1504.338754,48,52,1514.922681,1483.005416,2021
5/16/21,Allianz Football League Roinn 3,Wicklow,1,10,Offaly,1,14,13,17,1480.675977,1475.69556,51,49,1464.387777,1491.983759,2021
5/16/21,Allianz Football League Roinn 4,Sligo,2,19,Leitrim,0,18,25,18,1426.782186,1452.153664,46,54,1448.838061,1430.09779,2021
5/22/21,Allianz Football League Roinn 1,Donegal,1,20,Monaghan,4,11,23,23,1594.194222,1505.408285,63,37,1594.194222,1505.408285,2021
5/22/21,Allianz Football League Roinn 1,Armagh,2,10,Tyrone,2,15,16,21,1562.919621,1552.673171,51,49,1544.559272,1571.033519,2021
5/22/21,Allianz Football League Roinn 2,Westmeath,2,12,Mayo,0,21,18,21,1501.819115,1610.547943,35,65,1492.613219,1619.753838,2021
5/22/21,Allianz Football League Roinn 2,Laois,0,10,Cork,2,12,10,18,1483.005416,1525.653914,44,56,1464.083658,1544.575672,2021
5/22/21,Allianz Football League Roinn 3,Offaly,0,16,Limerick,1,11,16,14,1491.983759,1489.488638,50,50,1502.87863,1478.593768,2021
5/22/21,Allianz Football League Roinn 3,Tipperary,2,12,Wicklow,1,12,18,15,1480.482987,1464.387777,52,48,1493.608154,1451.26261,2021
5/22/21,Allianz Football League Roinn 3,Derry,5,13,Fermanagh,0,9,28,9,1556.426655,1444.307607,66,34,1576.039259,1424.695003,2021
5/22/21,Allianz Football League Roinn 3,Cavan,1,19,Longford,1,13,22,16,1515.220616,1459.325286,58,42,1531.170634,1443.375268,2021
5/22/21,Allianz Football League Roinn 4,Wexford,0,18,Waterford,2,13,18,19,1435.659292,1397.955624,55,45,1428.107971,1405.506945,2021
5/23/21,Allianz Football League Roinn 1,Dublin,4,9,Kerry,1,18,21,21,1703.160688,1625.05816,61,39,1703.160688,1625.05816,2021
5/23/21,Allianz Football League Roinn 1,Galway,2,16,Roscommon,1,13,22,16,1504.428966,1513.823461,49,51,1524.329126,1493.923301,2021
5/23/21,Allianz Football League Roinn 2,Kildare,0,13,Clare,1,13,13,16,1540.820583,1514.922681,54,46,1526.099496,1529.643767,2021
5/23/21,Allianz Football League Roinn 2,Down,0,14,Meath,2,15,14,21,1488.73492,1525.964616,45,55,1470.469356,1544.23018,2021
5/23/21,Allianz Football League Roinn 4,Leitrim,0,10,Louth,0,19,10,19,1430.09779,1429.571684,50,50,1407.042585,1452.626888,2021
5/23/21,Allianz Football League Roinn 4,Antrim,3,13,Sligo,3,12,22,21,1494.417566,1448.838061,57,43,1500.322551,1442.933076,2021
5/29/21,Allianz Football League Roinn 1,Armagh,1,16,Donegal,1,16,19,19,1544.559272,1594.194222,43,57,1544.559272,1594.194222,2021
5/29/21,Allianz Football League Roinn 1,Tyrone,0,14,Monaghan,0,14,14,14,1571.033519,1505.408285,59,41,1571.033519,1505.408285,2021
5/29/21,Allianz Football League Roinn 3,Cavan,2,11,Derry,1,16,17,19,1531.170634,1576.039259,44,56,1521.78683,1585.423063,2021
5/29/21,Allianz Football League Roinn 3,Fermanagh,1,15,Longford,0,18,18,18,1424.695003,1443.375268,47,53,1424.695003,1443.375268,2021
5/29/21,Allianz Football League Roinn 3,Offaly,1,17,Tipperary,1,12,20,15,1502.87863,1493.608154,51,49,1520.245071,1476.241713,2021
5/29/21,Allianz Football League Roinn 3,Wicklow,1,12,Limerick,2,19,15,25,1451.26261,1478.593768,46,54,1429.437231,1500.419146,2021
5/29/21,Allianz Football League Roinn 4,Carlow,2,12,Wexford,2,11,18,17,1489.64349,1428.107971,59,41,1495.204439,1422.547022,2021
5/30/21,Allianz Football League Roinn 1,Roscommon,1,12,Kerry,2,15,15,21,1493.923301,1625.05816,32,68,1482.178848,1636.802613,2021
5/30/21,Allianz Football League Roinn 1,Galway,1,15,Dublin,2,16,18,22,1524.329126,1703.160688,26,74,1516.494145,1710.995668,2021
5/30/21,Allianz Football League Roinn 2,Mayo,3,17,Meath,2,12,26,18,1619.753838,1544.23018,61,39,1636.45053,1527.533489,2021
5/30/21,Allianz Football League Roinn 2,Westmeath,1,9,Down,0,13,12,13,1492.613219,1470.469356,53,47,1485.314035,1477.76854,2021
5/30/21,Allianz Football League Roinn 2,Laois,1,8,Kildare,2,18,11,24,1464.083658,1526.099496,41,59,1442.950032,1547.233122,2021
5/30/21,Allianz Football League Roinn 2,Clare,1,18,Cork,0,22,21,22,1529.643767,1544.575672,48,52,1523.054731,1551.164709,2021
5/30/21,Allianz Football League Roinn 4,Antrim,2,17,Leitrim,1,19,23,22,1500.322551,1407.042585,63,37,1505.228502,1402.136635,2021
5/30/21,Allianz Football League Roinn 4,Louth,3,18,Sligo,1,14,27,17,1452.626888,1442.933076,51,49,1475.834717,1419.725247,2021
6/12/21,Allianz Football League Roinn 1,Tyrone,1,13,Kerry,6,16,16,34,1571.033519,1636.802613,41,59,1547.792081,1660.044051,2021
6/12/21,Allianz Football League Roinn 1,Donegal,1,14,Dublin,1,18,17,21,1594.194222,1710.995668,34,66,1583.863908,1721.325982,2021
6/12/21,Allianz Football League Roinn 2,Cork,3,22,Westmeath,0,25,31,25,1551.164709,1485.314035,59,41,1566.519592,1469.959152,2021
6/12/21,Allianz Football League Roinn 2,Down,2,19,Laois,2,12,25,18,1477.76854,1442.950032,55,45,1496.194358,1424.524214,2021
6/12/21,Allianz Football League Roinn 3,Cavan,0,18,Wicklow,3,11,18,20,1521.78683,1429.437231,63,37,1508.504972,1442.719089,2021
6/12/21,Allianz Football League Roinn 3,Derry,0,17,Limerick,0,13,17,13,1585.423063,1500.419146,62,38,1597.201414,1488.640795,2021
6/12/21,Allianz Football League Roinn 3,Offaly,1,14,Fermanagh,0,12,17,12,1520.245071,1424.695003,63,37,1532.809923,1412.13015,2021
6/12/21,Allianz Football League Roinn 4,Carlow,1,15,Louth,1,23,18,26,1495.204439,1475.834717,53,47,1472.210941,1498.828215,2021
6/13/21,Allianz Football League Roinn 1,Armagh,1,17,Roscommon,0,11,20,11,1544.559272,1482.178848,59,41,1562.972691,1463.76543,2021
6/13/21,Allianz Football League Roinn 1,Monaghan,1,21,Galway,2,17,24,23,1505.408285,1516.494145,48,52,1512.524988,1509.377443,2021
6/13/21,Allianz Football League Roinn 2,Clare,2,18,Mayo,2,22,24,28,1523.054731,1636.45053,34,66,1512.574513,1646.930748,2021
6/13/21,Allianz Football League Roinn 2,Kildare,1,14,Meath,0,14,17,14,1547.233122,1527.533489,53,47,1560.194813,1514.571798,2021
6/13/21,Allianz Football League Roinn 3,Longford,1,13,Tipperary,0,9,16,9,1443.375268,1476.241713,45,55,1465.795981,1453.821,2021
6/13/21,Allianz Football League Roinn 4,Waterford,0,11,Antrim,1,15,11,18,1405.506945,1505.228502,36,64,1391.172078,1519.563368,2021
6/13/21,Allianz Football League Roinn 4,Sligo,0,9,Wexford,2,15,9,21,1419.725247,1422.547022,50,50,1394.316657,1447.955613,2021
6/19/21,Allianz Football League Roinn 3,Derry,0,21,Offaly,1,6,21,9,1597.201414,1532.809923,59,41,1617.555154,1512.456184,2021
6/26/21,Connacht GAA Football Senior Championship,Sligo,0,12,Mayo,3,23,12,32,1394.316657,1646.930748,19,81,1383.973941,1657.273463,2021
6/26/21,Munster GAA Football Senior Championship,Limerick,4,18,Waterford,0,12,30,12,1488.640795,1391.172078,64,36,1509.127378,1370.685495,2021
6/26/21,Munster GAA Football Senior Championship,Kerry,3,22,Clare,1,11,31,14,1660.044051,1512.574513,70,30,1676.278577,1496.339987,2021
6/27/21,Leinster GAA Football Senior Championship,Offaly,3,19,Louth,0,19,28,19,1512.456184,1498.828215,52,48,1534.443122,1476.841276,2021
6/27/21,Leinster GAA Football Senior Championship,Wicklow,0,14,Wexford,2,11,14,17,1442.719089,1447.955613,49,51,1429.097494,1461.577208,2021
6/27/21,Leinster GAA Football Senior Championship,Carlow,2,13,Longford,0,25,19,25,1472.210941,1465.795981,51,49,1452.450213,1485.55671,2021
6/27/21,Ulster GAA Football Senior Championship,Down,1,12,Donegal,2,25,15,31,1496.194358,1583.863908,38,62,1475.680857,1604.377409,2021
7/3/21,Ulster GAA Football Senior Championship,Monaghan,1,21,Fermanagh,0,14,24,14,1512.524988,1412.13015,64,36,1529.009364,1395.645774,2021
7/4/21,Connacht GAA Football Senior Championship,Roscommon,0,12,Galway,2,11,12,17,1463.76543,1509.377443,43,57,1448.5031,1524.639772,2021
7/4/21,Leinster GAA Football Senior Championship,Laois,1,10,Westmeath,3,20,13,29,1424.524214,1469.959152,43,57,1400.374898,1494.108467,2021
7/4/21,Leinster GAA Football Senior Championship,Meath,4,22,Longford,0,12,34,12,1514.571798,1485.55671,54,46,1542.940151,1457.188356,2021
7/4/21,Leinster GAA Football Senior Championship,Wexford,0,7,Dublin,0,15,7,15,1461.577208,1721.325982,18,82,1454.379182,1728.524009,2021
7/4/21,Leinster GAA Football Senior Championship,Kildare,1,15,Offaly,0,13,18,13,1560.194813,1534.443122,54,46,1576.594827,1518.043108,2021
7/4/21,Ulster GAA Football Senior Championship,Armagh,4,15,Antrim,0,14,27,14,1562.972691,1519.563368,56,44,1585.635844,1496.900215,2021
7/10/21,Munster GAA Football Senior Championship,Limerick,0,11,Cork,1,16,11,19,1509.127378,1566.519592,42,58,1491.219205,1584.427765,2021
7/10/21,Munster GAA Football Senior Championship,Tipperary,1,8,Kerry,1,19,11,22,1453.821,1676.278577,22,78,1444.006395,1686.093182,2021
7/10/21,Ulster GAA Football Senior Championship,Tyrone,1,18,Cavan,0,13,21,13,1547.792081,1508.504972,56,44,1566.948212,1489.348841,2021
7/11/21,Connacht GAA Football Senior Championship,Mayo,5,20,Leitrim,0,11,35,11,1657.273463,1402.136635,81,19,1668.069232,1391.340866,2021
7/11/21,Ulster GAA Football Senior Championship,Donegal,0,16,Derry,0,15,16,15,1604.377409,1617.555154,48,52,1611.52882,1610.403743,2021
7/17/21,Ulster GAA Football Senior Championship,Armagh,2,21,Monaghan,4,17,27,29,1585.635844,1529.009364,58,42,1573.195063,1541.450146,2021
7/18/21,Leinster GAA Football Senior Championship,Kildare,2,14,Westmeath,0,18,20,18,1576.594827,1494.108467,62,38,1584.716109,1485.987185,2021
7/18/21,Leinster GAA Football Senior Championship,Dublin,2,16,Meath,1,13,22,16,1728.524009,1542.940151,74,26,1737.702143,1533.762017,2021
7/18/21,Ulster GAA Football Senior Championship,Tyrone,0,23,Donegal,1,14,23,17,1566.948212,1611.52882,44,56,1588.454755,1590.022277,2021
7/25/21,Connacht GAA Football Senior Championship,Galway,2,8,Mayo,2,14,14,20,1524.639772,1668.069232,30,70,1513.512068,1679.196936,2021
7/25/21,Munster GAA Football Senior Championship,Kerry,4,22,Cork,1,9,34,12,1686.093182,1584.427765,64,36,1707.535466,1562.985481,2021
7/31/21,Ulster GAA Football Senior Championship,Monaghan,0,15,Tyrone,0,16,15,16,1541.450146,1588.454755,43,57,1535.576254,1594.328647,2021
8/1/21,Leinster GAA Football Senior Championship,Dublin,0,20,Kildare,1,9,20,12,1737.702143,1584.716109,71,29,1749.742426,1572.675826,2021
8/14/21,GAA Football All-Ireland Senior Championship,Dublin,0,14,Mayo,0,17,14,17,1749.742426,1679.196936,60,40,1733.619712,1695.31965,2021
8/28/21,GAA Football All-Ireland Senior Championship,Kerry,0,22,Tyrone,3,14,22,23,1707.535466,1594.328647,66,34,1698.868148,1602.995965,2021
9/11/21,GAA Football All-Ireland Senior Championship,Mayo,0,15,Tyrone,2,14,15,20,1695.31965,1602.995965,63,37,1673.658824,1624.65679,2021
1/29/22,Allianz Football League Roinn 1,Dublin,1,13,Armagh,2,15,16,21,1657.413142,1550.463375,65,35,1635.226467,1572.65005,2022
1/29/22,Allianz Football League Roinn 2,Derry,1,10,Down,0,6,13,6,1575.269162,1485.453904,63,37,1590.195298,1470.527769,2022
1/29/22,Allianz Football League Roinn 3,Limerick,4,9,Longford,1,11,21,14,1495.812804,1473.125571,53,47,1515.052878,1453.885496,2022
1/29/22,Allianz Football League Roinn 3,Fermanagh,0,8,Antrim,1,14,8,17,1432.097183,1499.600143,40,60,1414.043495,1517.653831,2022
1/29/22,Allianz Football League Roinn 4,Carlow,1,13,London,2,11,16,17,1469.966808,1417.973561,57,43,1462.189529,1425.75084,2022
1/30/22,Allianz Football League Roinn 1,Kildare,0,13,Kerry,1,10,13,13,1550.117217,1634.245432,38,62,1550.117217,1634.245432,2022
1/30/22,Allianz Football League Roinn 1,Mayo,0,11,Donegal,0,11,11,11,1617.439216,1561.681518,58,42,1617.439216,1561.681518,2022
1/30/22,Allianz Football League Roinn 1,Tyrone,0,9,Monaghan,0,9,9,9,1584.771194,1525.384169,58,42,1584.771194,1525.384169,2022
1/30/22,Allianz Football League Roinn 2,Roscommon,1,13,Cork,0,10,16,10,1467.3354,1543.656988,39,61,1490.208156,1520.784231,2022
1/30/22,Allianz Football League Roinn 2,Galway,1,14,Meath,0,6,17,6,1510.674712,1524.174678,48,52,1536.33139,1498.518,2022
1/30/22,Allianz Football League Roinn 2,Clare,1,13,Offaly,0,7,16,7,1499.226658,1513.695406,48,52,1523.054147,1489.867917,2022
1/30/22,Allianz Football League Roinn 3,Westmeath,1,16,Wicklow,2,8,19,14,1492.32479,1454.398329,55,45,1508.023576,1438.699543,2022
1/30/22,Allianz Football League Roinn 3,Louth,1,10,Laois,3,9,13,18,1486.227518,1435.249932,57,43,1466.164555,1455.312895,2022
1/30/22,Allianz Football League Roinn 4,Leitrim,0,8,Cavan,0,12,8,12,1429.227244,1494.565894,41,59,1416.502309,1507.290829,2022
1/30/22,Allianz Football League Roinn 4,Wexford,0,10,Sligo,0,12,10,12,1471.252788,1424.315961,57,43,1459.051765,1436.516983,2022
1/30/22,Allianz Football League Roinn 4,Waterford,0,10,Tipperary,0,10,10,10,1415.456997,1464.337597,43,57,1415.456997,1464.337597,2022
2/5/22,Allianz Football League Roinn 1,Kerry,1,15,Dublin,0,11,18,11,1634.245432,1635.226467,50,50,1655.089269,1614.38263,2022
2/5/22,Allianz Football League Roinn 2,Down,0,9,Galway,1,12,9,15,1470.527769,1536.33139,41,59,1455.170097,1551.689062,2022
2/5/22,Allianz Football League Roinn 2,Cork,1,13,Clare,1,13,16,16,1520.784231,1523.054147,50,50,1520.784231,1523.054147,2022
2/5/22,Allianz Football League Roinn 3,Antrim,0,11,Limerick,2,9,11,15,1517.653831,1515.052878,50,50,1501.458117,1531.248592,2022
2/6/22,Allianz Football League Roinn 1,Armagh,2,14,Tyrone,0,14,20,14,1572.65005,1584.771194,48,52,1592.677412,1564.743832,2022
2/6/22,Allianz Football League Roinn 1,Monaghan,1,11,Mayo,2,10,14,16,1525.384169,1617.439216,37,63,1517.569613,1625.253772,2022
2/6/22,Allianz Football League Roinn 1,Donegal,2,11,Kildare,1,9,17,12,1561.681518,1550.117217,52,48,1578.912376,1532.886359,2022
2/6/22,Allianz Football League Roinn 2,Offaly,0,7,Derry,2,13,7,19,1489.867917,1590.195298,36,64,1472.230221,1607.832995,2022
2/6/22,Allianz Football League Roinn 2,Meath,1,11,Roscommon,1,15,14,18,1498.518,1490.208156,51,49,1482.100765,1506.625391,2022
2/6/22,Allianz Football League Roinn 3,Longford,0,9,Louth,1,6,9,9,1453.885496,1466.164555,48,52,1453.885496,1466.164555,2022
2/6/22,Allianz Football League Roinn 3,Laois,0,11,Westmeath,2,11,11,17,1455.312895,1508.023576,42,58,1439.170325,1524.166146,2022
2/6/22,Allianz Football League Roinn 3,Wicklow,1,10,Fermanagh,2,7,13,13,1438.699543,1414.043495,54,46,1438.699543,1414.043495,2022
2/6/22,Allianz Football League Roinn 4,Sligo,0,28,Carlow,0,5,28,5,1436.516983,1462.189529,46,54,1470.247951,1428.458561,2022
2/6/22,Allianz Football League Roinn 4,London,1,12,Waterford,2,8,15,14,1425.75084,1415.456997,51,49,1432.445681,1408.762156,2022
2/6/22,Allianz Football League Roinn 4,Tipperary,2,8,Leitrim,2,16,14,22,1464.337597,1416.502309,57,43,1439.890717,1440.949189,2022
2/6/22,Allianz Football League Roinn 4,Cavan,0,17,Wexford,1,8,17,11,1507.290829,1459.051765,57,43,1523.705474,1442.637121,2022
2/19/22,Allianz Football League Roinn 1,Armagh,1,7,Monaghan,0,10,10,10,1592.677412,1517.569613,61,39,1592.677412,1517.569613,2022
2/19/22,Allianz Football League Roinn 1,Dublin,0,12,Mayo,2,11,12,17,1614.38263,1625.253772,48,52,1597.110835,1642.525567,2022
2/19/22,Allianz Football League Roinn 3,Antrim,2,10,Wicklow,1,7,16,10,1501.458117,1438.699543,59,41,1516.996722,1423.160938,2022
2/19/22,Allianz Football League Roinn 3,Carlow,2,12,Waterford,2,8,18,14,1428.458561,1408.762156,53,47,1443.506787,1393.71393,2022
2/20/22,Allianz Football League Roinn 1,Kerry,1,13,Donegal,0,7,16,7,1655.089269,1578.912376,61,39,1672.541662,1561.459983,2022
2/20/22,Allianz Football League Roinn 1,Tyrone,2,7,Kildare,0,12,13,12,1564.743832,1532.886359,55,45,1570.951617,1526.678573,2022
2/20/22,Allianz Football League Roinn 2,Derry,1,13,Cork,0,7,16,7,1607.832995,1520.784231,62,38,1624.546254,1504.070972,2022
2/20/22,Allianz Football League Roinn 2,Roscommon,0,9,Clare,0,9,9,9,1506.625391,1523.054147,48,52,1506.625391,1523.054147,2022
2/20/22,Allianz Football League Roinn 2,Meath,2,6,Down,2,6,12,12,1482.100765,1455.170097,54,46,1482.100765,1455.170097,2022
2/20/22,Allianz Football League Roinn 3,Limerick,1,12,Louth,1,14,15,17,1531.248592,1466.164555,59,41,1518.602335,1478.810812,2022
2/20/22,Allianz Football League Roinn 4,Leitrim,0,9,London,2,5,9,11,1440.949189,1432.445681,51,49,1429.737569,1443.657301,2022
2/26/22,Allianz Football League Roinn 1,Donegal,2,10,Tyrone,0,12,16,12,1561.459983,1570.951617,49,51,1577.92291,1554.488691,2022
2/26/22,Allianz Football League Roinn 2,Offaly,1,10,Meath,1,10,13,13,1472.230221,1482.100765,49,51,1472.230221,1482.100765,2022
2/26/22,Allianz Football League Roinn 2,Down,0,10,Roscommon,1,18,10,21,1455.170097,1506.625391,43,57,1434.45892,1527.336568,2022
2/26/22,Allianz Football League Roinn 2,Cork,2,17,Galway,3,22,23,31,1504.070972,1551.689062,43,57,1485.493537,1570.266497,2022
2/26/22,Allianz Football League Roinn 3,Wicklow,1,9,Limerick,1,13,12,16,1423.160938,1518.602335,37,63,1411.869617,1529.893656,2022
2/26/22,Allianz Football League Roinn 3,Laois,1,8,Antrim,1,8,11,11,1439.170325,1516.996722,39,61,1439.170325,1516.996722,2022
2/26/22,Allianz Football League Roinn 4,Tipperary,1,13,Sligo,1,9,16,12,1439.890717,1470.247951,46,54,1457.149626,1452.989042,2022
2/27/22,Allianz Football League Roinn 1,Kildare,1,12,Dublin,0,12,15,12,1526.678573,1597.110835,40,60,1542.797889,1580.99152,2022
2/27/22,Allianz Football League Roinn 1,Monaghan,1,12,Kerry,3,14,15,23,1517.569613,1672.541662,29,71,1505.636484,1684.474791,2022
2/27/22,Allianz Football League Roinn 1,Mayo,0,15,Armagh,1,10,15,13,1642.525567,1592.677412,57,43,1651.737463,1583.465516,2022
2/27/22,Allianz Football League Roinn 2,Clare,0,10,Derry,2,13,10,19,1523.054147,1624.546254,36,64,1507.296489,1640.303911,2022
2/27/22,Allianz Football League Roinn 3,Louth,1,15,Westmeath,1,13,18,16,1478.810812,1524.166146,44,56,1490.972285,1512.004673,2022
2/27/22,Allianz Football League Roinn 3,Longford,1,10,Fermanagh,3,11,13,20,1453.885496,1414.043495,56,44,1431.12901,1436.799981,2022
2/27/22,Allianz Football League Roinn 4,London,1,6,Wexford,0,11,9,11,1443.657301,1442.637121,50,50,1432.644026,1453.650395,2022
2/27/22,Allianz Football League Roinn 4,Cavan,0,19,Carlow,1,12,19,15,1523.705474,1443.506787,61,39,1535.711713,1431.500548,2022
2/27/22,Allianz Football League Roinn 4,Waterford,1,13,Leitrim,2,17,16,23,1393.71393,1429.737569,45,55,1375.368276,1448.083223,2022
3/5/22,Allianz Football League Roinn 3,Westmeath,0,10,Longford,0,14,10,14,1512.004673,1431.12901,61,39,1492.931266,1450.202417,2022
3/5/22,Allianz Football League Roinn 3,Fermanagh,3,15,Laois,3,9,24,18,1436.799981,1439.170325,50,50,1456.370752,1419.599554,2022
3/6/22,Allianz Football League Roinn 2,Galway,2,17,Offaly,3,10,23,19,1570.266497,1472.230221,64,36,1581.438472,1461.058245,2022
3/6/22,Allianz Football League Roinn 4,Sligo,0,10,Cavan,1,13,10,16,1452.989042,1535.711713,38,62,1438.617822,1550.082933,2022
3/6/22,Allianz Football League Roinn 4,Wexford,0,15,Tipperary,4,4,15,16,1453.650395,1457.149626,49,51,1446.799629,1464.000392,2022
3/12/22,Allianz Football League Roinn 1,Armagh,1,12,Kildare,0,10,15,10,1583.465516,1542.797889,56,44,1599.008059,1527.255346,2022
3/12/22,Allianz Football League Roinn 1,Kerry,1,12,Mayo,0,14,15,14,1684.474791,1651.737463,55,45,1690.662983,1645.549271,2022
3/12/22,Allianz Football League Roinn 2,Down,0,14,Offaly,0,15,14,15,1434.45892,1461.058245,46,54,1428.133558,1467.383607,2022
3/12/22,Allianz Football League Roinn 3,Antrim,1,19,Longford,0,12,22,12,1516.996722,1450.202417,59,41,1535.849316,1431.349823,2022
3/12/22,Allianz Football League Roinn 3,Limerick,1,6,Westmeath,1,12,9,15,1529.893656,1492.931266,55,45,1508.727757,1514.097164,2022
3/13/22,Allianz Football League Roinn 1,Donegal,0,10,Monaghan,1,12,10,15,1577.92291,1505.636484,60,40,1557.017217,1526.542177,2022
3/13/22,Allianz Football League Roinn 1,Tyrone,0,8,Dublin,0,13,8,13,1554.488691,1580.99152,46,54,1538.132269,1597.347941,2022
3/13/22,Allianz Football League Roinn 2,Roscommon,0,12,Derry,0,12,12,12,1527.336568,1640.303911,34,66,1527.336568,1640.303911,2022
3/13/22,Allianz Football League Roinn 2,Meath,1,18,Cork,1,10,21,13,1482.100765,1485.493537,50,50,1504.253404,1463.340898,2022
3/13/22,Allianz Football League Roinn 2,Galway,2,8,Clare,1,5,14,8,1581.438472,1507.296489,61,39,1596.305905,1492.429057,2022
3/13/22,Allianz Football League Roinn 3,Wicklow,0,8,Laois,1,17,8,20,1411.869617,1419.599554,49,51,1386.878502,1444.590669,2022
3/13/22,Allianz Football League Roinn 3,Fermanagh,0,14,Louth,2,12,14,18,1456.370752,1490.972285,45,55,1442.098428,1505.244609,2022
3/13/22,Allianz Football League Roinn 4,Sligo,3,19,London,0,10,28,10,1438.617822,1432.644026,51,49,1467.477631,1403.784217,2022
3/13/22,Allianz Football League Roinn 4,Carlow,1,10,Leitrim,2,14,13,20,1431.500548,1448.083223,48,52,1411.846019,1467.737752,2022
3/13/22,Allianz Football League Roinn 4,Wexford,0,15,Waterford,0,14,15,14,1446.799629,1375.368276,60,40,1452.151979,1370.015925,2022
3/13/22,Allianz Football League Roinn 4,Cavan,1,7,Tipperary,1,11,10,14,1550.082933,1464.000392,62,38,1530.833755,1483.249571,2022
3/19/22,Allianz Football League Roinn 1,Tyrone,0,11,Mayo,0,9,11,9,1538.132269,1645.549271,35,65,1551.746039,1631.935502,2022
3/19/22,Allianz Football League Roinn 3,Laois,0,14,Limerick,0,15,14,15,1444.590669,1508.727757,41,59,1439.084927,1514.233499,2022
3/20/22,Allianz Football League Roinn 1,Armagh,0,13,Kerry,1,13,13,16,1599.008059,1690.662983,37,63,1589.131162,1700.539879,2022
3/20/22,Allianz Football League Roinn 1,Kildare,0,24,Monaghan,1,12,24,15,1527.255346,1526.542177,50,50,1550.226486,1503.571037,2022
3/20/22,Allianz Football League Roinn 1,Dublin,2,15,Donegal,2,11,21,17,1597.347941,1557.017217,56,44,1611.326162,1543.038996,2022
3/20/22,Allianz Football League Roinn 2,Cork,1,16,Down,1,12,19,15,1463.340898,1428.133558,55,45,1477.58201,1413.892446,2022
3/20/22,Allianz Football League Roinn 2,Derry,0,12,Galway,4,11,12,23,1640.303911,1596.305905,56,44,1612.873348,1623.736468,2022
3/20/22,Allianz Football League Roinn 2,Offaly,0,14,Roscommon,2,18,14,24,1467.383607,1527.336568,41,59,1448.029272,1546.690903,2022
3/20/22,Allianz Football League Roinn 2,Clare,0,9,Meath,0,10,9,10,1492.429057,1504.253404,48,52,1485.769189,1510.913272,2022
3/20/22,Allianz Football League Roinn 3,Louth,1,12,Antrim,1,8,15,11,1505.244609,1535.849316,46,54,1522.512823,1518.581102,2022
3/20/22,Allianz Football League Roinn 3,Westmeath,1,9,Fermanagh,0,12,12,12,1514.097164,1442.098428,60,40,1514.097164,1442.098428,2022
3/20/22,Allianz Football League Roinn 3,Longford,2,13,Wicklow,0,20,19,20,1431.349823,1386.878502,56,44,1423.690767,1394.537558,2022
3/20/22,Allianz Football League Roinn 4,London,2,11,Cavan,1,15,17,18,1403.784217,1530.833755,32,68,1399.526091,1535.091881,2022
3/20/22,Allianz Football League Roinn 4,Waterford,1,11,Sligo,0,15,14,15,1370.015925,1467.477631,36,64,1365.193062,1472.300494,2022
3/20/22,Allianz Football League Roinn 4,Leitrim,3,9,Wexford,1,11,18,14,1467.737752,1452.151979,52,48,1483.002488,1436.887243,2022
3/20/22,Allianz Football League Roinn 4,Tipperary,2,16,Carlow,0,11,22,11,1483.249571,1411.846019,60,40,1502.439627,1392.655962,2022
3/26/22,Allianz Football League Roinn 4,Carlow,0,14,Wexford,1,11,14,14,1392.655962,1436.887243,44,56,1392.655962,1436.887243,2022
