Date,competition,home_team,home_goals,home_points,away_team,away_goals,away_points,total_home_score,total_away_score,home_prob,draw_prob,away_prob,home_elo,away_elo
2/5/23,Allianz Football League Roinn 2,Limerick,1,11,Dublin,2,17,14,23,0.082585367,0,0.917414633,1423,1841
2/5/23,Allianz Football League Roinn 3,Cavan,1,19,Tipperary,1,7,22,10,0.689795797,0.056603774,0.310204203,1565,1426
2/5/23,Allianz Football League Roinn 3,Longford,0,9,Westmeath,4,16,9,28,0.265504211,0.035714286,0.734495789,1370,1547
2/5/23,Allianz Football League Roinn 3,Offaly,1,9,Fermanagh,1,8,12,11,0.573987629,0.068322981,0.426012371,1447,1396
2/5/23,Allianz Football League Roinn 4,London,1,15,Leitrim,3,12,18,21,0.262570851,0.035714286,0.737429149,1226,1405
2/5/23,Allianz Football League Roinn 4,Wicklow,0,12,Sligo,0,18,12,18,0.432842011,0.117647059,0.567157989,1328,1375
2/5/23,Allianz Football League Roinn 4,Laois,1,18,Wexford,1,13,21,16,0.604348936,0.057377049,0.395651064,1402,1328
2/18/23,Allianz Football League Roinn 1,Mayo,2,14,Kerry,1,10,20,13,0.326303792,0.068493151,0.673696208,1742,1868
2/18/23,Allianz Football League Roinn 2,Derry,2,15,Meath,1,7,21,10,0.647168766,0.106666667,0.352831234,1666,1560
2/18/23,Allianz Football League Roinn 3,Tipperary,0,14,Antrim,1,19,14,22,0.540215184,0.068322981,0.459784816,1414,1386
2/18/23,Allianz Football League Roinn 4,Wicklow,1,16,London,1,9,19,12,0.635003359,0.106666667,0.364996641,1317,1221
2/19/23,Allianz Football League Roinn 1,Galway,0,16,Tyrone,0,13,16,13,0.473368159,0.117647059,0.526631841,1651,1670
2/19/23,Allianz Football League Roinn 1,Roscommon,1,12,Armagh,0,12,15,12,0.403277751,0.101694915,0.596722249,1595,1663
2/19/23,Allianz Football League Roinn 1,Monaghan,1,20,Donegal,0,15,23,15,0.395352946,0.101694915,0.604647054,1579,1652
2/19/23,Allianz Football League Roinn 2,Clare,0,15,Kildare,0,16,15,16,0.411678351,0.101694915,0.588321649,1499,1561
2/19/23,Allianz Football League Roinn 2,Louth,1,15,Limerick,1,13,18,16,0.519851593,0.105990783,0.480148407,1434,1420
2/19/23,Allianz Football League Roinn 2,Cork,2,10,Dublin,0,18,16,18,0.146283918,0,0.853716082,1537,1844
2/19/23,Allianz Football League Roinn 3,Fermanagh,2,14,Down,3,10,20,19,0.469307469,0.117647059,0.530692531,1388,1410
2/19/23,Allianz Football League Roinn 3,Westmeath,2,12,Offaly,0,12,18,12,0.648179558,0.106666667,0.351820442,1561,1455
2/19/23,Allianz Football League Roinn 3,Cavan,1,19,Longford,0,11,22,11,0.781412638,0.090909091,0.218587362,1577,1356
2/19/23,Allianz Football League Roinn 4,Sligo,0,21,Waterford,0,13,21,13,0.755751076,0,0.244248924,1387,1191
2/19/23,Allianz Football League Roinn 4,Wexford,0,19,Leitrim,0,15,19,15,0.369424123,0.068493151,0.630575877,1318,1411
2/19/23,Allianz Football League Roinn 4,Carlow,2,8,Laois,1,17,14,20,0.403779346,0.101694915,0.596220654,1344,1411
2/25/23,Allianz Football League Roinn 1,Kerry,1,12,Armagh,0,11,15,11,0.75776917,0,0.24223083,1849,1651
2/25/23,Allianz Football League Roinn 1,Mayo,4,10,Tyrone,0,12,22,12,0.644232748,0.106666667,0.355767252,1762,1659
2/25/23,Allianz Football League Roinn 2,Dublin,0,16,Clare,1,12,16,15,0.885197511,0,0.114802489,1846,1492
2/25/23,Allianz Football League Roinn 3,Antrim,3,9,Fermanagh,2,13,18,19,0.507932834,0.105990783,0.492067166,1403,1397
2/25/23,Allianz Football League Roinn 3,Down,1,10,Westmeath,0,11,13,11,0.273635379,0.035714286,0.726364621,1401,1570
2/25/23,Allianz Football League Roinn 4,Waterford,1,5,Wexford,2,12,8,18,0.297446917,0.122807018,0.702553083,1183,1333
2/25/23,Allianz Football League Roinn 4,Laois,2,10,Wicklow,2,12,16,18,0.633444659,0.106666667,0.366555341,1422,1327
2/26/23,Allianz Football League Roinn 1,Donegal,1,9,Galway,1,9,12,12,0.45904768,0.117647059,0.54095232,1634,1662
2/26/23,Allianz Football League Roinn 1,Monaghan,0,14,Roscommon,0,11,14,11,0.485427154,0.105990783,0.514572846,1597,1608
2/26/23,Allianz Football League Roinn 2,Meath,1,12,Louth,1,15,15,18,0.645728449,0.106666667,0.354271551,1547,1443
2/26/23,Allianz Football League Roinn 2,Kildare,0,7,Derry,2,15,7,21,0.345453624,0.068493151,0.654546376,1568,1679
2/26/23,Allianz Football League Roinn 2,Cork,6,18,Limerick,0,12,36,12,0.670747931,0.106666667,0.329252069,1534,1411
2/26/23,Allianz Football League Roinn 3,Offaly,0,14,Cavan,0,21,14,21,0.308606442,0.122807018,0.691393558,1445,1585
2/26/23,Allianz Football League Roinn 3,Longford,0,14,Tipperary,1,11,14,14,0.429075281,0.117647059,0.570924719,1348,1397
2/26/23,Allianz Football League Roinn 4,London,0,6,Sligo,1,10,6,13,0.256722513,0.035714286,0.743277487,1210,1395
2/26/23,Allianz Football League Roinn 4,Leitrim,2,22,Carlow,0,13,28,13,0.590541317,0.057377049,0.409458683,1396,1333
3/4/23,Allianz Football League Roinn 1,Armagh,0,13,Donegal,0,10,13,10,0.515292613,0.105990783,0.484707387,1645,1634
3/4/23,Allianz Football League Roinn 2,Derry,1,11,Dublin,0,13,14,13,0.290772807,0.122807018,0.709227193,1694,1848
3/4/23,Allianz Football League Roinn 4,Laois,2,13,Waterford,1,5,19,8,0.79687859,0.090909091,0.20312141,1410,1173
3/5/23,Allianz Football League Roinn 1,Galway,1,13,Monaghan,0,10,16,10,0.576275776,0.057377049,0.423724224,1662,1608
3/5/23,Allianz Football League Roinn 1,Tyrone,1,15,Kerry,2,9,18,15,0.231910766,0.035714286,0.768089234,1646,1854
3/5/23,Allianz Football League Roinn 1,Roscommon,2,11,Mayo,1,16,17,19,0.264656217,0.035714286,0.735343783,1597,1774
3/5/23,Allianz Football League Roinn 2,Limerick,0,17,Meath,2,11,17,17,0.304461845,0.122807018,0.695538155,1390,1534
3/5/23,Allianz Football League Roinn 2,Louth,2,11,Kildare,0,12,17,12,0.364802876,0.068493151,0.635197124,1456,1553
3/5/23,Allianz Football League Roinn 2,Clare,1,8,Cork,3,10,11,19,0.406804926,0.101694915,0.593195074,1490,1555
3/5/23,Allianz Football League Roinn 3,Fermanagh,2,11,Tipperary,0,8,17,8,0.513919049,0.105990783,0.486080951,1406,1396
3/5/23,Allianz Football League Roinn 3,Longford,1,16,Offaly,2,14,19,20,0.376895433,0.101694915,0.623104567,1349,1436
3/5/23,Allianz Football League Roinn 3,Westmeath,4,27,Antrim,0,8,39,8,0.717853897,0.056603774,0.282146103,1556,1394
3/5/23,Allianz Football League Roinn 3,Cavan,2,14,Down,1,10,20,13,0.737799306,0,0.262200694,1594,1414
3/5/23,Allianz Football League Roinn 4,London,0,9,Carlow,0,13,9,13,0.344306349,0.068493151,0.655693651,1202,1314
3/5/23,Allianz Football League Roinn 4,Wicklow,0,15,Leitrim,1,9,15,12,0.392991463,0.101694915,0.607008537,1339,1415
3/5/23,Allianz Football League Roinn 4,Sligo,1,20,Wexford,3,8,23,17,0.584224462,0.057377049,0.415775538,1402,1343
3/18/23,Allianz Football League Roinn 1,Armagh,1,6,Galway,1,8,9,11,0.474228302,0.117647059,0.525771698,1655,1673
3/18/23,Allianz Football League Roinn 1,Kerry,1,12,Roscommon,0,12,15,12,0.8050897,0.090909091,0.1949103,1838,1592
3/18/23,Allianz Football League Roinn 2,Meath,1,11,Dublin,2,19,14,25,0.146840774,0,0.853159226,1531,1836
3/18/23,Allianz Football League Roinn 3,Antrim,1,17,Cavan,2,12,20,18,0.210840294,0.0625,0.789159706,1373,1602
3/18/23,Allianz Football League Roinn 3,Tipperary,0,13,Offaly,2,14,13,20,0.411300854,0.101694915,0.588699146,1380,1443
3/18/23,Allianz Football League Roinn 3,Fermanagh,0,15,Westmeath,2,8,15,14,0.289279558,0.122807018,0.710720442,1422,1578
3/18/23,Allianz Football League Roinn 3,Down,1,19,Longford,1,14,22,17,0.591694574,0.057377049,0.408305426,1407,1342
3/18/23,Allianz Football League Roinn 4,Waterford,2,9,London,2,5,15,11,0.45800617,0.117647059,0.54199383,1165,1195
3/18/23,Allianz Football League Roinn 4,Carlow,0,11,Sligo,2,10,11,16,0.371996574,0.068493151,0.628003426,1322,1413
3/18/23,Allianz Football League Roinn 4,Wexford,0,19,Wicklow,2,13,19,19,0.470759209,0.117647059,0.529240791,1332,1352
3/19/23,Allianz Football League Roinn 1,Monaghan,0,13,Tyrone,2,15,13,21,0.406760689,0.101694915,0.593239311,1597,1662
3/19/23,Allianz Football League Roinn 1,Donegal,0,9,Mayo,1,17,9,20,0.290502034,0.122807018,0.709497966,1624,1779
3/19/23,Allianz Football League Roinn 2,Derry,0,14,Clare,0,4,14,4,0.788420775,0.090909091,0.211579225,1706,1477
3/19/23,Allianz Football League Roinn 2,Louth,1,10,Cork,0,10,13,10,0.365952614,0.068493151,0.634047386,1472,1568
3/19/23,Allianz Football League Roinn 2,Limerick,2,7,Kildare,3,10,13,19,0.304020442,0.122807018,0.695979558,1393,1537
3/19/23,Allianz Football League Roinn 4,Leitrim,2,14,Laois,0,18,20,18,0.477428787,0.105990783,0.522571213,1402,1418
3/25/23,Allianz Football League Roinn 4,Wexford,1,16,Carlow,0,13,19,13,0.527556378,0.068322981,0.472443622,1332,1313
3/26/23,Allianz Football League Roinn 1,Roscommon,0,21,Donegal,0,9,21,9,0.462933164,0.117647059,0.537066836,1588,1613
3/26/23,Allianz Football League Roinn 1,Mayo,0,14,Monaghan,2,14,14,20,0.765857997,0,0.234142003,1790,1584
3/26/23,Allianz Football League Roinn 1,Galway,1,13,Kerry,0,14,16,14,0.284611529,0.122807018,0.715388471,1682,1842
3/26/23,Allianz Football League Roinn 1,Tyrone,0,18,Armagh,0,16,18,16,0.541352227,0.068322981,0.458647773,1675,1646
3/26/23,Allianz Football League Roinn 2,Cork,1,14,Derry,1,14,17,17,0.286523413,0.122807018,0.713476587,1555,1713
3/26/23,Allianz Football League Roinn 2,Kildare,0,13,Meath,0,8,13,8,0.528564166,0.068322981,0.471435834,1545,1525
3/26/23,Allianz Football League Roinn 2,Dublin,0,16,Louth,1,6,16,9,0.88596034,0,0.11403966,1842,1486
3/26/23,Allianz Football League Roinn 2,Clare,2,18,Limerick,0,9,24,9,0.619714576,0.057377049,0.380285424,1470,1385
3/26/23,Allianz Football League Roinn 3,Offaly,0,9,Down,1,17,9,20,0.553652386,0.068322981,0.446347614,1455,1417
3/26/23,Allianz Football League Roinn 3,Longford,3,17,Antrim,3,12,26,21,0.421094095,0.101694915,0.578905905,1332,1388
3/26/23,Allianz Football League Roinn 3,Westmeath,1,13,Tipperary,0,10,16,10,0.757378727,0,0.242621273,1566,1368
3/26/23,Allianz Football League Roinn 3,Cavan,2,9,Fermanagh,1,14,15,17,0.706599937,0.056603774,0.293400063,1587,1434
3/26/23,Allianz Football League Roinn 4,Leitrim,2,11,Sligo,1,15,17,18,0.48483759,0.105990783,0.51516241,1412,1423
3/26/23,Allianz Football League Roinn 4,Waterford,0,8,Wicklow,2,8,8,14,0.268784995,0.035714286,0.731215005,1178,1352
3/26/23,Allianz Football League Roinn 4,London,2,8,Laois,6,6,14,24,0.214222923,0.0625,0.785777077,1182,1408
4/1/23,Allianz Football League Roinn 3,Fermanagh,1,7,Cavan,0,16,10,16,0.326433177,0.068493151,0.673566823,1448,1573
4/1/23,Allianz Football League Roinn 4,Sligo,2,10,Wicklow,0,14,16,14,0.602050491,0.057377049,0.397949509,1431,1359
4/2/23,Allianz Football League Roinn 1,Mayo,0,14,Galway,0,11,14,11,0.604468674,0.057377049,0.395531326,1769,1696
4/2/23,Allianz Football League Roinn 2,Derry,0,11,Dublin,4,6,11,18,0.314548002,0.122807018,0.685451998,1710,1845
4/8/23,Connacht GAA Football Senior Championship Qtr Final,London,0,12,Sligo,2,20,12,26,0.179694314,0.0625,0.820305686,1175,1438
4/8/23,Connacht GAA Football Senior Championship Qtr Final,New_york,0,15,Leitrim,0,15,15,15,0.514493127,0.105990783,0.485506873,1414,1404
4/8/23,Ulster GAA Football Senior Championship Prelim Round,Armagh,0,20,Antrim,1,8,20,11,0.820781535,0.090909091,0.179218465,1637,1373
4/9/23,Connacht GAA Football Senior Championship Qtr Final,Mayo,0,10,Roscommon,2,8,10,14,0.725805198,0,0.274194802,1778,1609
4/9/23,Leinster GAA Football Senior Championship Round 1,Wicklow,2,12,Carlow,0,10,18,10,0.572990928,0.068322981,0.427009072,1351,1300
4/9/23,Leinster GAA Football Senior Championship Round 1,Longford,1,11,Offaly,1,12,14,15,0.376906222,0.101694915,0.623093778,1347,1434
4/9/23,Leinster GAA Football Senior Championship Round 1,Laois,2,17,Wexford,2,13,23,19,0.600006517,0.057377049,0.399993483,1415,1345
4/9/23,Munster GAA Football Senior Championship Qtr Final,Tipperary,3,9,Waterford,1,11,18,14,0.750482873,0,0.249517127,1362,1171
4/9/23,Munster GAA Football Senior Championship Qtr Final,Clare,0,14,Cork,0,13,14,13,0.399323897,0.101694915,0.600676103,1487,1558
4/15/23,Ulster GAA Football Senior Championship Qtr Final,Fermanagh,2,8,Derry,3,17,14,26,,,,,
4/16/23,Ulster GAA Football Senior Championship Qtr Final,Tyrone,1,18,Monaghan,2,17,21,23,,,,,
4/22/23,Connacht GAA Football Senior Championship Semi Final,Sligo,0,0,New_york,0,0,0,0,,,,,
4/22/23,Munster GAA Football Senior Championship Semi Final,Kerry,0,0,Tipperary,0,0,0,0,,,,,
4/22/23,Munster GAA Football Senior Championship Semi Final,Limerick,0,0,Clare,0,0,0,0,,,,,
4/22/23,Ulster GAA Football Senior Championship Qtr Final,Cavan,0,0,Armagh,0,0,0,0,,,,,
4/22/23,Connacht GAA Football Senior Championship Semi Final,Roscommon,0,0,Galway,0,0,0,0,,,,,
4/22/23,Leinster GAA Football Senior Championship Qtr Final,Westmeath,0,0,Louth,0,0,0,0,,,,,
4/22/23,Leinster GAA Football Senior Championship Qtr Final,Kildare,0,0,Wicklow,0,0,0,0,,,,,
4/22/23,Leinster GAA Football Senior Championship Qtr Final,Laois,0,0,Dublin,0,0,0,0,,,,,
4/22/23,Leinster GAA Football Senior Championship Qtr Final,Offaly,0,0,Meath,0,0,0,0,,,,,
4/22/23,Ulster GAA Football Senior Championship Qtr Final,Down,0,0,Donegal,0,0,0,0,,,,,
4/29/23,Ulster GAA Football Senior Championship Semi Final,Derry,0,0,Monaghan,0,0,0,0,,,,,
